146,Preheat oven to 350 degrees (325 degrees for glass dish). In 13 x 9-inch pan melt butter in oven. Sprinkle with crumbs. Top with Eagle Brand milk evenly. Top with remaining ingredients. Press down. Bake 25 to 30 minutes until lightly brown. Cool or chill. Cut into bars; store loosely covered at room temperature.
147,Combine sugars and evaporated milk in heavy saucepan. Cook over medium heat. Stir in butter pecans and coconut. Cook until candy reaches soft ball stage. (Mixture will form a soft ball when dropped in a cup of cold water.) Cool 2 minutes. Beat until thick but glossy. Drop by tablespoon onto wax paper. Cool thoroughly.
148,Make pudding as directed on package then add vanilla wafers. Smooth on Cool Whip and sprinkle with pecans.
149,Bring sugar butter and milk to a boil and boil 1 minute. Remove from stove and add chocolate chips and vanilla and beat. (Might need about 1/2 cup powdered sugar.)
150,Combine gelatine spices condensed milk and eggs on low heat until gelatine dissolves (10 minutes). Remove from heat. Stir in pumpkin. Pour in baked pie shells then chill 3 hours. Garnish with Cool Whip and chopped pecans.
151,Mix all well in medium bowl and cut one 16 ounce loaf of Italian bread into 1-inch slices. Dip bread into mixture and put into large glass baking dish. Pour any remaining mixture over bread. Refrigerate overnight.
152,Pour cereal into a very large bowl. In a 1-quart bowl combine chips peanut butter and margarine; microwave on High for 1 to 1 1/2 minutes until smooth. (Stir after 1 minute.) Pour chocolate mixture over cereal stirring all pieces until all are coated. Then little by little add the powdered sugar. Stir well each time the powdered sugar is added. May not need entire box of powdered sugar.
153,Preheat oven to 350 degrees. Peel wrappers off tamales and chop in large bowl. Drain hominy olives and peppers. Add them to tamales. Mix well. Place in 9 x 13 x 3-inch baking dish. Spread out evenly. Sprinkle cheese over top and olives if desired. Bake 20 to 30 minutes. Serves 8. Serve with Spanish rice and corn chips.
154,Layer the above ingredients in a 9 x 13 inch dish. Press down with spatula. Serve with Doritos.
155,Can use dehydrated potato flakes. Add flour as desired. Dough should be soft and elastic. Bake as rolls or bread at 350 degrees. Bread is done when it sounds hollow when tapped.
156,Combine the first five ingredients and place in a 9 x 12-inch casserole dish. Mix next four ingredients and pour over top of chicken mixture. Do not stir. Bake at 425 degrees for 45 minutes to one hour until crust rises and browns.
157,In medium-size saucepan bring the stock to a boil over medium heat. Lower the heat add the artichoke hearts cover and simmer for about 10 minutes or until tender. With a slotted spoon transfer the artichoke hearts to a bowl and cover to keep warm.
158,Heat oil in large pot. Add all the vegetables and the garlic. Saute over medium heat for 15 minutes stirring frequently. Add tomatoes and tomato sauce and all the seasonings. Bring to a boil and then reduce heat. Cover and simmer for 3 to 4 hours. During the last hour of cooking add the wine.
159,Combine box cake mix oil instant pudding ginger ale eggs and pecans. Pour into a 13 x 9-inch pan that has been greased and floured. Bake at 350 degrees for 30 minutes. Cool and add topping when ready to serve. For topping the cake mix cool whip milk and pistachio instant pudding mix. Pour over cake and let set.
160,Mix all ingredients together. Drop into greased muffin tins. Bake at 325 degrees for 15 to 20 minutes or until done.
161,Mix and put in punch bowl. Top with sherbert.
162,With mixer cream potatoes butter and sugar until smooth and creamy. Watch out for strings in potatoes. Add eggs one at a time. Mix after each egg. Add seasoning then milk. Pour into unbaked pie shell. Bake at 350 degrees for 45 minutes.
163,Cream sugar and Crisco well. Add eggs one at a time. Beat well. Add flour and milk alternately on medium. Last add flavors. Beat 2 minutes. Heat oven to 325 degrees. Pour batter into greased and floured cake pan. Bake for 1 hour.
164,Combine first 5 ingredients in a large mixing bowl; stir in carrots and next 4 ingredients. Make a well in center of mixture. Combine vegetable oil and remaining ingredients. Add to flour mixture stirring until moistened. Place paper baking cups in muffin pans. Spoon batter into paper cups filling 2/3 full. Bake at 350 degrees for 25 minutes or until golden brown. Remove from pans immediately. Makes 22 muffins.
165,Combine first 5 ingredients together. Pour into greased 9 x 13-inch microwave dish. Lay chicken breasts on top of rice mixture with heavy side of breasts at corners of the dish. Brush with melted butter or margarine and sprinkle evenly with cornflake crumbs.
166,Saute green pepper and onion in hot bacon drippings until tender. Add flour salt sugar and paprika. Stir until blended. Add tomatoes and simmer for about 15 minutes. Stir in green peas; heat through and serve.
167,Mix eggs bananas butter and sugar in blender or food processor. Mix remaining ingredients. Add the two mixtures together. Pour in greased pan and bake at 350 degrees for 45 minutes.
168,Make dough according to Bisquick directions on box. Roll out until about 1 inch thick. (Shape as you roll out into an oblong shape.) Thinly spread with a knife mustard on top of dough. Then salt and pepper lightly or to taste. Spread corned beef hash on top of the mustard salt and pepper. Then lengthwise roll up securely and pan freeze. When frozen take out and with a sharp knife cut roll into 3/4 to 1 inch slices. Bake in moderate oven at approximately 350 degrees for 15 or 20 minutes or freeze individually and reheat frozen for a longer period of time. Whether you serve right away or serve after being frozen pour on top either a cream cheese sauce or a sauce made of 1 can of cream of celery soup adding a little water. A good lunch!!
169,Mix all together and put in greased 9 x 13-inch casserole dish. Top with 2 cups corn flakes (crushed) and mixed with 1/2 cup melted margarine. Bake at 350 degrees for 45 minutes.
170,Combine dry ingredients. Cut in butter as you would for pie crust. Add milk and egg quickly and stir briefly. Knead for a few minutes. Roll to 1-inch thickness. Cut into biscuits. Bake at 450 degrees for 12 to 15 minutes on greased cookie sheets.
171,In a large skillet brown the hamburger. Drain the fat. Stir in the jar of spaghetti sauce. Heat until warm. In a 3 to 4-quart saucepan fill to about an inch below the rim with water. Bring to a boil and add noodles. Cook until soft. In a large baking pan (8 x 10-inch or bigger) cover the bottom with 4 noodles. Smother with Mozzarella (and Ricotta if you have it) and start your next layer of noodles. Bake in oven at 350 degrees until cheese is melted.
172,Boil the potatoes until done. Peel and slice while still warm. Stir while pouring on the vinegar and hot grease. Garnish with the bacon and chopped parsley if available. Sprinkle with sugar if too tart due to the vinegar.
173,Mix flour sugar and coconut in a bowl. Beat eggs and add milk butter and flavoring. Then add dry ingredients. Pour into well greased pie plate and bake at 350 degrees for 45 minutes to 1 hour or until golden brown. This pie makes its own crust.
174,Mix together ground beef with salt and pepper and enough flour to hold meat together. Roll into meat balls. Roll meat balls in more flour to coat. Drop meat balls into boiling water and cook. It will make its own gravy. Serve over rice or mashed potatoes. May add more seasoning to taste as these are very bland.
175,Sift flour with baking powder salt and sugar into a medium bowl. With rotary beater beat egg. Add milk and butter; beat until well mixed. Pour this into dry ingredients; beat only until combined. Batter will be lumpy.
176,Beat egg white until stiff. Add sugar and vanilla; mix well. Dip 2 or 3 pecans at a time. Place on ungreased baking sheet. Bake at 250 degrees for 30 minutes. Leave in oven for 30 more minutes with the oven turned off.
177,Brown beef; stir to crumble. Drain. Put beef into 8-inch baking dish. Top with sauce Mozzarella cheese and sliced mushrooms. Combine the biscuit mix milk and eggs; beat until smooth then evenly pour over casserole. Bake at 400 degrees for 30 to 35 minutes.
178,Melt chocolate chips over hot (not boiling) water; stir until smooth. Add sweetened condensed milk chocolate wafer crumbs and one-half cup of nuts; stir until well blended. Press into foil-lined 8-inch square pan. Press remaining 1/2 cup of nuts into top of brownies. Let stand at room temperature until firm. Cut into 2-inch squares.
179,Cook broccoli according to directions on package. Drain. Arrange in dish. Combine other ingredients and cover broccoli. Sprinkle with grated cheese or crushed Ritz crackers. Bake at 350 degrees for 40 minutes.
180,Heat oven to 350 degrees. Mix flour sugar baking powder salt almond extract and eggs. Stir in remaining ingredients. Spread dough in greased pan (13 x 9 x 2-inch). Bake until light brown 30 to 35 minutes.
181,Brown hamburger. Add onion and celery until transparent; drain. Add soups water rice soy sauce and pepper. Transfer to a casserole dish. Bake at 350 degrees for 20 minutes. Top with chow mein noodles and cook for 10 minutes more.
182,Cook until hard ball stage in cold water. Add 1/2 cup chopped almonds and cook until it reaches cracked candy stage 300 degrees on candy thermometer. Melt the 3 chocolate candy bars and pour on top and sprinkle chopped almonds.
183,Prepare peppers (remove white sections). Mix ground beef rice egg and seasoning. Fill peppers; place in deep cooking vessel. Cover with V-8. Cook for 1 hour at 350 degrees.
184,Beat eggs. Add cake mix pudding water and oil. Beat at medium speed for 10 minutes. Pour into an ungreased 10-inch tube pan with removable bottom. Bake at 350 degrees about 50 minutes. Cool slightly and remove from pan.
185,Cream butter peanut butter brown sugar and white sugar. Beat in egg and vanilla. Sift flour baking soda and salt. Add flour mixture to creamed mixture. Shape into 1-inch balls. Spray miniature muffin pans with nonstick spray and place balls of dough in pans. Do not spread dough in cups. Bake at 350 degrees for 8 to 10 minutes or lightly browned. Remove from heat and immediately press peanut butter cup into each cookie until only top shows. Let cool in tins for 10 to 15 minutes. These freeze well. Makes about 4 dozen.
186,In greased baking dish place croutons and Velveeta. Mix eggs milk mustard salt onion powder and pepper. Pour on top of cheese. Place crumbled bacon on top. Bake at 325 degrees for 50 minutes.
187,Cream butter and sugar until fluffy. Beat in egg. Stir together flour salt baking soda cinnamon nutmeg cloves raisins and pecans. Add to sugar mixture alternately with applesauce. Pour into greased 9 x 5 x 3-inch loaf pan. Bake in 325 degrees oven for 1 hour or until knife inserted in center comes out clean.
188,Stir together. Roll out as thin as you can on floured surface (use lots of flour). Roll up and slice whatever width you want. Gently toss to unroll. Drop in your favorite boiling broth. Gently boil about 8 minutes. These can be frozen by spreading noodles out on floured cookie sheet. Put in freezer until firm. Then store in freezer bags.
189,Combine margarine milk and sugar in Dutch oven. Place over medium heat until sugartis dissolved. Heat slowly to boiling. Cover and boil 5 minutes.tTurn off heat if electric stove. If gas stove turn warmer as low as possible. Add marshmallows. Stir until dissolved. Add each of chocolate one at a time. Stir until melted. Add vanillatand nuts. Pour into 15 x 10 x 1-inch pan. Cut when firm. Makes about 5 pounds.
190,Beat eggs; stir in sugar. Sift flour baking powder and salt. Combine with chocolate chips nuts and cherries. Fold in egg-sugar mixture. Pour into well-greased and floured loaf pans. Place pan of water on bottom rack of oven and loaf pans on top rack. Bake at 325 degrees for 1 to 1 1/2 hours.
191,Combine softened butter or margarine confectioners sugar and orange peel in a small bowl; blend well.
192,Place flour cocoa and sugar in a large mixing bowl. Stir to mix well. Add eggs margarine salt and vanilla. Beat with a whisk for about 4 minutes. Stir in nuts. Pour into a greased 8-inch pie pan and bake in preheated 325 degrees oven until done about 30 to 40 minutes. Pie will puff up and then settle down. Serve slightly warm with ice cream or whipped cream. Makes 8 servings.
193,Boil water and margarine. Then add flour. Let cook; then add eggs one at a time. Spread in a 9 x 13-inch pan sprayed with Pam. Bake at 350 degrees for 35 minutes until brown. Cool. Mix instant pudding milk and softened cream cheese. Spread on crust and top with Cool Whip. Drizzle with chocolate syrup. Chill 6 hours prior to serving.
194,Line strainer with a double layer of cheesecloth. Place yogurt in the center and let drain for 1 hour. Place mandarin juice in a small pan and bring to a boil. Reduce heat and simmer for about 20 minutes until a very thick syrup remains. There should be about 2 tablespoons of syrup. Reserve. Whip the cream in a bowl with an electric mixture until it holds soft peaks. Place the drained yogurt in a bowl and stir in the mandarin syrup. Gently fold in the whipping cream with a rubber spatula. Makes 1 cup.
195,Beat all ingredients together except peanut butter until mixture is very smooth then add peanut butter and beat until smooth and well blended. Roll into balls and roll in sifted powdered sugar. Refrigerate. Makes about 100.
196,In a small bowl combine oil and garlic powder. Brush over the bread. Mix together thyme marjoram paprika and grated cheese. Place bread halves on a baking sheet; sprinkle with cheese and herb mixture. Bake in 425 degrees oven for 7 to 9 minutes until lightly browned. Cut each half into 5 slices.
197,Combine pineapple oranges grapes strawberries and apples. Sprinkle with lemon juice. Add marshmallows and chill.
198,Cut up 1 cup strawberries. Add water. Cook for 2 minutes. Mix sugar and starch and add to fruit mixture. Cook until thick and clear. Add butter lemon juice and salt; cool. Arrange berries in prepared pie crust. Top with cooked mixture. Chill at least 2 hours. Top with whipped cream and strawberry.
199,Preheat oven to 400 degrees. Bake empty pie shell 5 minutes. Remove from oven; set aside.
200,Mix first 4 ingredients in saucepan and bring to boil. Reduce to low-medium heat and add flour-water mixture. Let simmer 5 to 10 minutes over low heat.
201,Mix catsup water onion vinegar horseradish mustard salt and pepper. Place brisket fat side up in shallow dish. Cover and refrigerate several hours or overnight. Roast in a preheated oven at 300 degrees until tender (3 1/2 to 4 hours). Slice against the grain and serve with sauce.
202,Allow tapioca 1 cup water and sugar to stand 5 minutes then cook until clear. Add 1 1/2 cups water orange juice oranges and peaches. Chill well even overnight. Before serving add strawberries and bananas. (Add fruit early enough to allow flavors to blend.) Top with lime sherbet in fruit or sauce dishes. Serves 8.
203,Stir 1/2 teaspoon baking soda into 1 cup buttermilk. Melt 1/4 cup bacon fat into pan you are using in the oven you are preheating. Mix ingredients. Bake at 425 degrees for 20 to 25 minutes or until golden brown.
204,Combine all ingredients except roast. Place roast in plastic bag and set in deep bowl. Pour in marinade and close bag tightly. Let stand 2 to 3 hours at room temperature or overnight in refrigerator. Occasionally press bag against meat to distribute marinade. Remove meat. Roast uncovered at 325 degrees for 3 hours. Baste with marinade the last hour.
205,Fry pork in oil in saucepan over medium heat. Add minced garlic to pork. Dice green chilies and sprinkle with garlic salt. Drain meat. Add 3 cups of water. Add green chilies and diced tomatoes; add with garlic salt. Mix cornstarch to remaining cup of water. Then add to mixture. Salt to taste. Cook at medium heat.
206,Dissolve yeast in warm water. Mix with other ingredients. To bake spoon batter into well-greased muffin tin about 2/3 full. Bake at 425 degrees for 20 minutes or until golden brown. Will keep in refrigerator for 2 weeks if sealed in Tupperware bowl.
207,Sift flour baking soda and salt onto wax paper. Preheat oven to moderate (350 degrees). Beat butter margarine brown sugar granulated sugar egg milk and vanilla in a bowl until well blended.
208,Place in blender until smooth.
209,Mix in a large bowl. Refrigerate and serve cold.
210,Whisk together the milk cream and egg yolks. Combine the sugar and cornstarch in heavy saucepan. Whisk in the yolk mixture and cook over medium heat stirring occasionally for 5 minutes. Then stir the mixture constantly until it comes to a boil about 7 minutes more. Boil stirring 1 minute. Remove the saucepan from heat and stir in the vanilla butter and bananas. Pour into baked pie shell and smooth top. Finish with meringue or whipped cream topping.
211,Mix olive oil lemon juice salt pepper and sugar. Add Blue cheese and onions.
212,Grease a spring-form pan (you can use a 13 x 9-inch pan) and pat mixture of graham cracker crumbs butter cinnamon and 1/4 cup sugar in bottom and a little up the sides of the pan.
213,Mix all ingredients in order. Bake in greased loaf pan for 1 hour at 350 degrees.
214,Combine all ingredients except ginger ale and garnish in a punch bowl. Just before serving add some ice cubes and stir in the ginger ale. Put lemon slice and a cherry in each cup. Serves 30.
215,Mix first 5 ingredients. Pour into casserole and top with crackers mixed with margarine. Bake at 350 degrees for 30 minutes.
216,Press crescent rolls in 13 x 9-inch pan forming crust 1/2-inch up edge. Brown hamburger in skillet with onion. Drain grease. Remove from heat and stir in remaining ingredients. Spread over crescent rolls. Bake 20 to 25 minutes at 350 degrees. Kids love this!
217,Combine all ingredients together. Mix at medium speed for 3 minutes. Pour into a 9 x 13-inch pan. Bake at 325 degrees for 45 minutes. Frost with cream cheese frosting or your favorite.
218,These pancakes are as big as a dinner plate and formerly even bigger (12-inches in diameter!). Nowadays you may find such big pancakes on the menu of a restaurant but at home we make them the dinner plate size. They are either eaten as a savory (with smoked sausage or bacon) or as a sweet (plain with molasses or golden syrup or with apples). Pancakes are best when made with yeast and they should be served piping hot. Use two skillets when available. Keep the pancakes hot on steam or covered in the oven. Cold pancakes are awful! The following recipe is a luxury one for special occasions as many eggs are used in preparing (instead of yeast).
219,Mix it all together and microwave until cheese melts. Goes good with tortilla chips.
220,Mix the first 4 ingredients and press into a 9 x 13-inch pan. Bake 8 to 10 minutes at 350 degrees. Combine 1 cup whipped topping with cream cheese and powdered sugar. Spread on top of baked layer and chill. Mix pudding with milk and spread over second layer. Chill 15 minutes before spreading the remaining whipped topping over the pudding. Serves 16.
221,In 9 X 13 dish spree fritos or doritos to cover well. Brown and mix hamburger and onion. Add rotel soups and milk. Pour over chips cover with cheese and bake at 350 degrees until bubbly (25 to 30 minutes).
222,Combine flour soda and salt. In another bowl cream butter and 1 cup sugar until fluffy. Add eggs and vanilla; mix well. Blend in flour mix alternating with sour cream. In another bowl mix together apples cinnamon 1/2 cup sugar and nuts. Spread half the batter in a greased 9-inch tube or Bundt pan. Sprinkle half the cinnamon-apple mix over the batter. Spoon in the rest of the batter and sprinkle on the rest of the cinnamon-apple mix. Bake at 375 degrees for 40 to 50 minutes. Cool 10 minutes before removing from pan.
223,Preheat oven to 350 degrees. Beat with an electric mixer the sugar margarine shortening and eggs in a large mixing bowl. Put flour cream of tartar baking soda and salt into flour sifter and add to the sugar mixture. Stir until flour disappears. Shape dough by rounding teaspoonfuls into balls. Mix 2 teaspoons sugar and 2 teaspoons cinnamon; roll each ball in cinnamon sugar mixture. Place about 2 inches apart on cookie sheet. Bake until set about 8 to 10 minutes.
224,In a saucepan cook spaghetti until tender. Drain and cool. In a large bowl combine all ingredients and stir.
225,Mix well the first 9 ingredients; shape into small balls. Put into a large greased casserole. Heat soup water and remaining chili powder; pour over meat balls. Bake covered at 375 degrees for 2 hours. Yields 6 servings.
226,Combine cornbread mix and margarine in a large bowl and mix together. Add remaining ingredients; blend well. Pour into an ungreased 9 x 13 baking pan. Bake at 400 degrees for 20 to 25 minutes or until golden brown.
227,Cut onions into 1/2-inch slices; separate rings. Place in a bowl; cover with ice water and let soak for 30 minutes.
228,Mix well fill muffin pans 1/3 full. Bake at 400 degrees until brown. Makes about 6 rolls.
229,Preheat oven to 350 degrees. Combine all ingredients except cheese in bowl and mix thoroughly. Lightly grease a loaf pan. Put 1/3 of meat mixture in the bottom of pan and spread evenly. Put 1/2 cup cheese on top (keep cheese away from the edge of the pan to prevent burning or sticking). Repeat layers (1/3 meat 1/2 cup cheese 1/3 meat). Bake 1 hour. Let stand 10 to 15 minutes before removing to a platter to slice. Yield: 6 servings. Preparation time: 30 minutes.
230,Microwave chocolate and milk in 1 1/2-quart microwavable bowl on High 1 minute; stir well. Microwave 1 minute longer. Stir until chocolate is completely melted and smooth. Stir in vanilla salt and walnuts. Spread into greased 9 x 5-inch loaf pan. Refrigerate 30 minutes or until firm. Cut into squares.
231,Brown meat in margarine; stir in remaining ingredients. Pour into bean pot or 2-quart casserole (cool and freeze if desired.) Bake at 400 degrees for 30 minutes. Makes 10 to 12 servings.
232,Mix sugar and shortening. Add flour and salt until it crumbles. Put aside 1/2 cup of this mixture for topping. Add egg to remainder. Add soda and baking powder to sour milk then mix everything together. Sprinkle crumbs on top. (Optional: Sprinkle cinnamon and ground nuts on top.) Bake for 35 minutes in a 9-inch cake pan or pie plate.
233,Dissolve sugar in beer and add to biscuit mix. Mix and bake in accordance with directions on biscuit mix container.
234,In a large skillet saute onion and green pepper in butter until tender. Add tomatoes mushrooms olives and oregano. Add ground beef if desired. Simmer uncovered for 10 minutes. Place half of the spaghetti in a greased 13 x 9 x 2-inch baking dish. Top with half of the vegetable mixture. Sprinkle with 1 cup Cheddar cheese. Repeat layers.
235,Peel cut apples into quarters. Roll out biscuits. Cut each in half. Put 1 quarter apple in each biscuit half. Fold dough over apple place in a buttered sheet pan or large casserole dish. Mix next 5 ingredients; pour over dumplings cut butter over top. Bake in a 350 degrees oven until apples are done. Take from oven baste and continue baking until golden brown. May be served with Cool Whip. Yields 8 to 10 portions.
236,Line bottom of 13x9 pan with Twinkies. Mix jello with hot water and stir until dissolved. Add strawberries and pour over Twinkies. Let set for 30 minutes or more. Mix pudding as directed and pour over Twinkies and jello. Cover with Cool Whip and decorate with more strawberries if desired.
237,Preheat oven at 350 degrees. Mix cake mix with 1 egg and butter melted. Press into a 9 x 12 cake pan that has been greased and floured. Then mix 2 eggs cream cheese 1 box powdered sugar and vanilla together. Use a blender until all mixed then pour over cake in pan and bake about 35 to 40 minutes at 350 degrees or until you can stick a toothpick in and it comes out clean. Cool then cut into squares and eat.
238,Mix flour sugar salt and pepper. Add to corn. Add melted butter. Add eggs. Add milk. Pour into greased casserole. Place in a pan of water. Bake at 325 degrees for 1 hour. Serves 6.
239,Preheat oven to 325 degrees. Grease and flour a 9 x 13-inch cake pan. In a large mixing bowl beat eggs and honey together. Add sugar and mix again. Mix coffee with baking powder and add margarine to the egg mixture. Add baking soda flour and cinnamon and beat together well. Pour into greased cake pan. Bake for 55 minutes to 1 hour.
240,In a saucepan combine tomato paste water garlic and chili powder; simmer 20 minutes. In skillet brown ground beef with half of the onions; drain fat. Stir in 1 1/2 cups of cheese and 1 cup tomato paste mixture. Spoon 1/4 cup tomato paste mixture in 3-quart shallow baking dish. Soften tortillas one at a time by dipping in and out of remaining mixture. Spoon beef mixture down center of each tortilla; roll up. Place seam side down in baking dish. Pour remaining tomato paste mixture over top. Sprinkle with remaining cheese and onions. Bake at 350 degrees for 20 minutes. Makes 6 servings.
241,Cut zucchini in half lengthwise then cut into cubes. Put all ingredients in a saucepan and cook until the zucchini is tender.
242,Mix sugar flour and cheese. Add pineapple; pour in greased 10 x 10-inch casserole. Sprinkle crackers on top. Pour melted butter over top. Bake at 350 degrees for 30 minutes.
243,Bring chicken to boil in salted water. Reduce heat and simmer 1 hour until tender. Remove from both. Add vegetables to broth and simmer until tender. Strip chicken from bones in large pieces and add to stew last 5 minutes of cooking.
244,Mix together cream cheese mayonnaise and lemon juice. Finely chop onions beef olives and bell pepper. Add to cheese mixture and mix well. Chill at least 6 hours. Shape into a ball and roll in chopped nuts. Serve with Ritz crackers.
245,Wash and scrape carrots. Cut in diagonal slices. Cook and drain. Cool. Combine carrots with raw onion rings in a bowl. Combine tomato soup sugar oil vinegar salt and pepper in saucepan. Bring to boiling point; stir to dissolve sugar. Pour hot mixture over vegetables and mix together. Cover and chill in refrigerator overnight.
246,Beat egg whites until stiff; add 1 cup sugar. Set aside. Cream the shortening salt rest of sugar and vanilla. Add egg yolks. Beat until creamy. Add baking powder milk and flour to mixture alternately. Fold in egg whites then blueberries. Pour into a well-greased and floured 9 x 13-inch pan. Sugar the top. Bake at 350 degrees for 50 minutes.
247,Cook squash and onion (in pot with just enough water to coat bottom or steam them) drain and set aside. Mix the soup (do not add water) with the sour cream; combine with squash and onion. Melt butter and combine with stuffing. Put layer of stuffing along bottom of 6 X 10 inch baking dish. Alternate layers of squash and stuffing ending with stuffing. Bake at 350 degrees for 20-25 minutes.
248,Make cake according to directions on box and bake in 9 x 13-inch pan. Immediately after removing from oven poke holes all over cake and pour Eagle Brand milk and caramel sauce over top of cake. Allow cake to completely cool and then ice with Cool Whip. Crush Skor candy bars and sprinkle over cake. Keep refrigerated.
249,Combine flour sugar and salt. Put shortening in a chilled bowl and add flour mixture. Blend with pastry blender to a coarse meal. Blend egg and ice cold water together then add vinegar and blend. Add to flour mixture and mix well. Roll out on floured surface.
250,Preheat oven to 350 degrees. Melt the butter. Pour into mixing bowl. Beat in cocoa and sugar. When mixture is smooth beat in eggs one at a time then add vanilla. Stir in flour salt and coconut. Pour in a 9 x 13-inch greased pan. Bake for 25 minutes. Let cool in pan and cut into squares. Yields about 30 bars.
251,Fry and chop stems; drain. Fry and drain sausage. Mix cheese and bread crumbs and add mushroom stems and cooked sausage. Mix all ingredients together. Fill hollowed out mushroom caps with mixture. Put in shallow baking dish. Add a little wine. Bake at 400 degrees for 15 to 20 minutes until cheese is melted. Serve immediately.
252,Line bottom oftlasagne size pan with soda crackers. Boil sugar and butter about 8 minutes. Pour over crackers. Bake at 350 degrees for 15 minutes. Remove and sprinkle with chocolate chips. Spread melted chocolate chips with a knife. Cool and crack into pieces. Store in an airtight container.
253,Cut carrots and celery into thin strips. Thinly slice onions. Cut broccoli into 2 X 1/2 inch pieces. Cut mushrooms into quarters or in half if they are small. In five-quart or 12 inch skillet over high heat in hot oil cook vegies stirring quickly and frequently about 3 or 4 minutes. Add mushrooms water salt and sugar.tOther spices may be added. Cover and cook 5 to 6 minutes longer until veggies are tender-crisp stirring occasionally.
254,Preheat oven to 450 degrees. Spread bacon in bottom of 9-inch pie plate. Sprinkle with cheese. Beat eggs with milk and pepper. Pour over cheese. Bake for 15 minutes. Reduce heat to 350 degrees. Bake for 10 to 15 minutes longer until browned and firm in center. Place pie plate on wire rack to cool for 10 minutes. Cut in wedges. Yields 10 servings 249 calories per serving.
255,Mix all ingredients. Use 3 to 4 teaspoons of mix for mug of hot water.
256,Prepare cookie dough in circular baking pan. Bake according to directions; cool.
257,Place ham slices one on top of the other on cutting board. Cut 1/2-inch strips lengthwise; do not separate. Combine cheese and onion. Spread thin layer on top of first slice of ham. Roll up first strips of slice and repeat next slice etc. Makes 30 roll-ups.
258,Melt butter in pan (9 x 9-inch). Mix together the next 5 ingredients and pour into baking dish with melted butter. Sprinkle with cinnamon 1 tablespoon sugar and roasted pecans. Bake at 300 degrees for 40 minutes.
259,In small ovenproof bowl spread gelatin over water. Set bowl in a saucepan of hot water. Let stand until gelatin dissolves. Remove from saucepan. Let cool 1 minute. Whip cream until almost stiff. Add gelatin salt and vanilla. Continue to whip until stiff. Makes 2 1/2 cups.
260,Cream first 3 ingredients. Add eggs and vanilla. Add flour then add coconut and pecans. Mix well. Bake in floured and greased 9 x 12-inch pan in 350 degrees oven for 30 minutes. Pour a jar of marshmallow cream over cake and top with frosting.
261,To make a grilled cheese sandwich properly you must first decide what kind of bread to use white wheat rye or raisin..raisin? Then consider the kind of cheese you have available American Swiss Cheddar Limburger..Limburger? You will also need butter or oleo or lard.. lard? A kitchen countertop will be useful as well as a knife spatula an iron skillet with a lid or cover a stove and a helper to clean up the mess when you are through.
262,In a large saucepan or Dutch oven heat oil over medium heat. Add onion garlic ginger and pork; cook and stir until tender. Stir in broth soy sauce pepper and sesame oil; bring to a boil. Add carrots; simmer 15 minutes. Add all remaining ingredients except eggs; bring to a boil. Reduce heat to low. Stir in eggs with a fork to separate into strands.
263,In a large bowl combine juice concentrate and honey. Add fruit. Toss gently to combine. Store in refrigerator. Makes 3 cups.
264,Cream cheese should be close to room temperature. Blend milk lemon juice and vanilla with cream cheese and pour into pie crust. Chill about 2 hours. Then pour cherry pie filling on top. Chill one more hour. Keep refrigerated.
265,Cook at 350 degrees for 1 3/4 hours in a 2-quart casserole.
266,Mix all ingredients together in a large bowl. Pour into 2 greased loaf pans. Bake at 350 degrees for at least 1 1/4 hours. Makes 2 loaves.
267,Cook and stir onions and green pepper in oil until onion is tender.tStir in rice mushrooms and soy sauce.tCook over low heat for 10 minutes stirring frequently stir in beaten eggs. Cook and stir 2 to 3 minutes longer.
268,Beat eggs. Add sugar and mix well. Stir in flour and milk. Beat until smooth. Add melted oleo and stir thoroughly. Add vanilla. Pour onto preheated skillet or griddle. Turn when bubbles appear.
269,Drain clams. Heat olive oil in skillet. Add garlic; brown lightly. Add parsley and seasoning. Heat 2 minutes. Serve over cooked spaghetti.
270,Cook fruit until cranberries burst. Cranberries on bottom. Blend dry ingredients and stir into fruit. Cook until thickened. Cool slightly and pour into 9-inch uncooked pie shell and bake at 350 degrees for 30 minutes.
271,Melt margarine and stir in crumbs. Place half of mixture in bottom of baking dish. Whip Dream Whip and cream cheese with sugar and cold milk. Pour half of the Dream Whip mixture on crumbs. Spread strawberries on creamed mixture. Spread remainder of creamed mixture on top of strawberries. Sprinkle remainder of crumbs on top. Chill 3 hours or longer.
272,Combine first 6 ingredients; beat 5 minutes at medium speed of an electric mixer or until smooth. Fold in blueberries. Pour filling into pastry shell. Bake at 400 degrees for 25 minutes.
273,In saucepan brown frankfurters in butter. Add remaining ingredients. Heat; stir occasionally. Garnish with green pepper rings. Makes about 5 cups.
274,Mix first 3 ingredients. Mix next 4 ingredients. Whip Milnot until stiff. Roll graham crackers and mix with 1 stick of oleo. Press crackers (half) into bottom of pan. Combine the cream cheese mixture into the Jell-O mixture and fold in the Milnot. Put on top of graham crackers. Add remaining crackers on top. Chill several hours.
275,Sift of sugar with flour 4 times. Beat whites to a foam. Add cream of tartar and salt and beat till it holds up peaks. Add remaining sugar and flavoring. Fold in flour.
276,Mix all ingredients together. When fluffy cook at 300 degrees for 1 hour or until done.
277,Mix all ingredients; pour into 3 unbaked pie shells. Bake at 350 degrees for 35 minutes.
